computer,mobiltelefone,games,filme_musik,smart_home,haushaltsgeraete,foto,sports_freizeit,class
0.8054743852224057,0.6829589694752725,0.2250240141175435,0.3922938187100398,0.6596038220432276,0.3316950452910611,0.8454890750698704,0.2508893332237659,t_enth
0.8317646609549788,0.9168874830448255,0.6221265107139623,0.20987113777594033,0.46791796485584175,0.9091746916546477,0.6304085213600393,0.7129835883162529,t_enth
0.7388966412579513,0.7463698830282013,0.4919840935507409,0.37002586945327276,0.2869316860446811,0.44492972131956515,0.49323650812623415,0.3406652989549997,t_enth
0.8032939852903744,0.9007166866638382,0.27948726363162724,0.7091167306626883,0.07644291978097795,0.05444158061053932,0.21566740174155372,0.4807923905907036,t_enth
0.9642624577377805,0.7732616575398382,0.7325503780205802,0.48909403248221295,0.7911796724614482,0.9129340994054893,0.8768541483496041,0.8193938062401673,t_enth
0.7165012921983295,0.8626963115278742,0.22287679030978758,0.17559905392622863,0.43415138665031905,0.44549424066568777,0.5779858460182339,0.8654738791130768,t_enth
0.7423823681006694,0.6775769648955905,0.14209312558186435,0.4967893075900436,0.8850004243344126,0.7844000350860874,0.12030561083343386,0.8589622487581614,t_enth
0.7418879548366809,0.6620517124900648,0.17312028769706506,0.33307965148619184,0.4222856704949267,0.8911064682893199,0.41035365130243284,0.7781890427255083,t_enth
0.667528451124943,0.8120057457018204,0.35234727394194665,0.4085279249863879,0.41267378025438317,0.1970906992381176,0.45233151274393235,0.03405364279272229,t_enth
0.600296990261993,0.772533881792405,0.3843536374530966,0.024597466731292907,0.6195656890050953,0.9347993879459697,0.47329306245710007,0.18935317611516328,t_enth
0.6769591246750427,0.7370354577782129,0.6836287198237926,0.604155431832664,0.8031764681550528,0.9180316510939712,0.5452736308971962,0.29410321324116545,t_enth
0.6719297055013584,0.8742235478966868,0.13270890521877687,0.7432984374891597,0.7565214497277996,0.3775759428069854,0.5272887341583169,0.9015337103071913,t_enth
0.8488666977478494,0.7983870899047381,0.5767108180966395,0.4486876993534079,0.1513799359470334,0.344881301673421,0.5274296342840822,0.7601079141501271,t_enth
0.8066812297645704,0.7777358538256062,0.6879350669124851,0.8770344996647021,0.20052173420113567,0.9050539635121624,0.7047937716892644,0.3393185041394873,t_enth
0.7208460865679593,0.8145689690232818,0.657071028293542,0.7422521311197301,0.6901903845776807,0.9402684389603031,0.26110078565497713,0.30802162659762455,t_enth
0.7568145664746567,0.8163264104671677,0.8727626369116392,0.5179423115410431,0.5746257082704045,0.7626613349854418,0.7154406984732388,0.13660009012910346,t_enth
0.6382964130071522,0.8329779584478237,0.5294432105220062,0.4489894111505508,0.6639924566146609,0.5288946543614631,0.8702264450908783,0.11967806889971445,t_enth
0.684549541453031,0.8277783326656803,0.6649199881533997,0.021065155364977148,0.4403164637884744,0.3058995693428309,0.089449953225952,0.11146404432908624,t_enth
0.7713147059894221,0.7495805069740737,0.634760447207646,0.30790619570393146,0.6150626887470868,0.8888990996902001,0.6892599272878638,0.08859382313707942,t_enth
0.5796487205241716,0.7624628225504095,0.3040073917912065,0.6389553051510944,0.552585582689921,0.13492460207320975,0.6186291495782744,0.10173079801178794,t_enth
0.7647690621160154,0.8395973926901887,0.13518360162546209,0.19435903993644496,0.32151368318625384,0.002367066016502544,0.09473399399651042,0.26597158603447507,t_enth
0.8900619577367107,0.6424311508441445,0.694224885007619,0.20106084097188043,0.613250735325172,0.41446671192761575,0.8336317567016982,0.7777040732640085,t_enth
0.8167274408750584,0.8625210805325155,0.7366503332368584,0.09065593501515955,0.25390751500665326,0.38174094762850985,0.3967734141184827,0.4511540221765299,t_enth
0.6597153343547412,0.582960508346423,0.6908098389533232,0.7968691125484287,0.505701251544775,0.5408579120373618,0.6266696901752151,0.5595822517747158,t_enth
0.6963646847888579,0.8482390409483339,0.011952553974740421,0.32110273687709484,0.1457165208067854,0.3950429560863749,0.5250882281795028,0.3487405035671647,t_enth
0.5641723638835526,0.9551726172232019,0.33523793924703177,0.4998960204973486,0.8191159858700422,0.7479996183120317,0.3514738432716067,0.8354574068708752,t_enth
0.8071032629348831,0.7378208783457338,0.8475040195753648,0.19547630875727004,0.8760630365070644,0.7213559947039611,0.8923252612568124,0.047865938835561186,t_enth
0.648795988095115,0.8286897098432284,0.20739242930259189,0.00847612609867169,0.6558965503489019,0.6747318442066682,0.7092710473764564,0.4524872679404793,t_enth
0.655635988936701,0.9874956931306731,0.3372293344979951,0.642069021330728,0.5740425985465005,0.9572873123034659,0.5399415843236064,0.31589221338835555,t_enth
0.6465552920025246,0.7659023136026564,0.3895733029951007,0.3728725995435434,0.5416053303111806,0.15992708309815012,0.7997376104263394,0.20871525035474536,t_enth
0.7401321385726329,0.648367833529467,0.03256555177640951,0.3979110264930032,0.7318575432651707,0.5703934820304485,0.867806339584443,0.6989127259661879,t_enth
0.6149486489884838,0.7726546767308103,0.7723602308735597,0.3208848123761534,0.3337902964669172,0.43549445435371903,0.6841267728520674,0.3444171016718945,t_enth
0.8625760025300343,0.754905792529294,0.7356038775343287,0.0870504520210426,0.28261649587948035,0.8291822541885355,0.05478749021279743,0.7641101710618841,t_enth
0.6578975036715882,0.8515905002048586,0.6067687489736622,0.45636606075214375,0.0917075674935962,0.6006655777103935,0.08028496195847465,0.44172226677495685,t_enth
0.7846944597962937,0.8074579906494785,0.19698805279485368,0.8283581723042311,0.4063656623025477,0.48780528931086925,0.00453898426710418,0.3576503873807354,t_enth
0.7673693593777257,0.6923694898483196,0.3898744849137495,0.35104271798164216,0.7700938924757078,0.5953180849730041,0.09861581302926364,0.40682793208458606,t_enth
0.661321812931376,0.8818718597322018,0.21399687699531209,0.38254476933718284,0.0181950925601529,0.9112683505898524,0.0799447697605708,0.8776641234284334,t_enth
0.6702817262800614,0.7339163049220488,0.6654252868262199,0.13423984617643603,0.65368745170988,0.7407497110714376,0.041754393176276015,0.5428464372232922,t_enth
0.7101276220313376,0.6276962770361998,0.8086782663296735,0.5736596069338545,0.8073729085478957,0.48590705751735636,0.060822972257498324,0.1315952157191439,t_enth
0.8915173642395865,0.8287727406987387,0.4227744457154572,0.35425026535082904,0.7092463168949562,0.7185377120708233,0.2622879647981154,0.2570833648685016,t_enth
0.5999380668854946,0.9469342262814568,0.27180503102123926,0.2664643309778665,0.5084596168853615,0.06487717690937367,0.6024952134498719,0.1889645883802934,t_enth
0.7556931904550668,0.7334712272715955,0.779096640284157,0.7720264569384522,0.36573356668356133,0.048101007155913526,0.004496689472859608,0.15617371982727565,t_enth
0.8472185421985166,0.7020499152606714,0.8294988843192481,0.5415436052160929,0.22734738532185034,0.5030595172049968,0.17844318432751538,0.26440122935637567,t_enth
0.6050450256947077,0.7701828492235477,0.7946061791570214,0.37893129249155644,0.5853295711216728,0.13116306316381776,0.8549521201870575,0.41967438958599457,t_enth
0.706234173891438,0.7584088083215933,0.5894422386078385,0.08876007585771964,0.2584759648802311,0.46809438480074167,0.7575128676526623,0.7199541401425686,t_enth
0.8001830525761856,0.871768904999231,0.00270843316009538,0.47544812732008357,0.3336135023742432,0.920894739136585,0.026741574726801942,0.7036637501693693,t_enth
0.7455152603384373,0.8074436869650684,0.4784335318360626,0.7115057562482602,0.5425405576095659,0.7423625550874625,0.4897914142084397,0.5053009288529223,t_enth
0.776231965711779,0.6705280942171772,0.8581648278806263,0.28391783200096343,0.3944984338560877,0.16921412623522294,0.07890745160182579,0.7965781509871891,t_enth
0.6679160547246862,0.8647344585779465,0.4843608488959495,0.1641979698160833,0.25771638483379894,0.08374212219785136,0.30689821317379784,0.36866111586565864,t_enth
0.672545110541727,0.898546387724386,0.24739858070964824,0.004866247136034533,0.7040725682577086,0.036562328291822974,0.1550717856101263,0.3809742343559413,t_enth
0.8660248710913548,0.8500868532790558,0.2862841176078533,0.8900683924742036,0.7645824264205217,0.03549882322755373,0.86775597702193,0.7624174922549619,t_enth
0.5681177568620831,0.7384593377047871,0.765758199538204,0.5562057275822475,0.11359349323040487,0.032070300789724934,0.7278180170576382,0.18168290032431733,t_enth
0.6747286227590594,0.6350403673827093,0.15415412816204652,0.23455017433670955,0.8872056380039113,0.9164981721206867,0.2190783446543588,0.8725996073187152,t_enth
0.6730966543594404,0.7646343386347079,0.5758428833402975,0.6626134761613568,0.5143815052804208,0.9209680512550913,0.8482551974415501,0.8597456093572298,t_enth
0.6540556549246896,0.810927646985575,0.4069724064470686,0.005948211354152918,0.8103236762862374,0.25687138340231475,0.22962662278183843,0.8336317857546751,t_enth
0.7253249323220112,0.9076553074083902,0.27711007691523587,0.05376406140305095,0.7277065705146315,0.7692966998535985,0.7028673403265286,0.32104473433656844,t_enth
0.8400052652697415,0.735454972533625,0.3125238122625985,0.010729740351728304,0.46988475468973934,0.308113098485034,0.17371652600334575,0.8111826393550615,t_enth
0.6758474557475304,0.6985328950354953,0.7944310584034249,0.16166739392479113,0.4596929981264283,0.5971192778944446,0.48094387763335644,0.441711284147523,t_enth
0.8759046951453259,0.7463676984591553,0.12026495837750976,0.19457036310641204,0.5889253510056155,0.8458325812006704,0.4087327309075507,0.27367081462317056,t_enth
0.8021383117246002,0.6294341141996528,0.6702376346615208,0.5440127608064983,0.21433816213286147,0.5479357140187008,0.7315305288733829,0.8023931183207329,t_enth
0.7183472497626006,0.8002773504874175,0.5990111993419175,0.17092860319809958,0.8099590373209469,0.9171359715171292,0.20495407985201222,0.4493421190117871,t_enth
0.6376914115127802,0.8980785129946796,0.5000018977443089,0.2698793385781442,0.7109274409705603,0.1332447105820903,0.7918309448772862,0.5571077914463762,t_enth
0.6821276835490339,0.769349335784622,0.04712412900308149,0.6086160941689266,0.4165858906026591,0.08111079114088611,0.16971166859418546,0.8549185854590488,t_enth
0.64716557661502,0.6624700820402547,0.7099728704280927,0.5961942433414501,0.3074802917841412,0.4592459418253997,0.7073839067192902,0.21615853999264892,t_enth
0.8108759963745238,0.7328412959717789,0.7844304661148429,0.1475482184144097,0.4384832444146211,0.7188573726083266,0.040065200941655985,0.24849304276126255,t_enth
0.715387504548991,0.853044784276343,0.49096386765322303,0.13879636718834384,0.17951579061779804,0.8215773463023991,0.8916695076075083,0.7784283043974625,t_enth
0.8330840626731184,0.8042098443143127,0.21541129728776703,0.5886695445003389,0.15602244074883403,0.6582417949569487,0.001359635940536541,0.5959289417687914,t_enth
0.8093109747178494,0.6789220933248018,0.34688048094802515,0.03760565435748823,0.23496383381362468,0.948351626667934,0.35092979545894676,0.7437538818074719,t_enth
0.9149486785044713,0.8853443172210188,0.4419778815704793,0.3561130776421574,0.5223709783225027,0.6864375444355132,0.6946845590843884,0.45233963692100115,t_enth
0.759737521491169,0.6019182442447762,0.7019356799978855,0.6461573186180807,0.5166350551715502,0.7659451607333202,0.5104613038748494,0.09585887139354647,t_enth
0.7815331769241417,0.8960196645382205,0.7983766631148961,0.9278864203158996,0.8150671062993966,0.5401894321785522,0.8921036111214178,0.009450938099883342,t_enth
0.8410662866577752,0.8695751406829738,0.2941418958638779,0.9234344854881674,0.13812642636817812,0.44678637305737234,0.14376443659231647,0.5314167236472238,t_enth
0.8240668027465473,0.7666646794669829,0.8349464861967975,0.02747239125883712,0.6853261746331638,0.2806451637280953,0.6044036762381265,0.31225706461047137,t_enth
0.5063817238418312,0.9990047009547608,0.22793695408761558,0.6093068461142146,0.24371480305042767,0.5667198645443033,0.17433301352190744,0.9012626738238262,t_enth
0.7797669870048092,0.8458113126786412,0.7447793663125045,0.2660833202976554,0.6139253116491132,0.3159033465119523,0.18514115323010194,0.3244303916181391,t_enth
0.7286633883647547,0.8848364776041464,0.7124452881378963,0.8279588667919798,0.846635460210287,0.1555316403797345,0.2702539587500307,0.8116098099997962,t_enth
0.7126634772496153,0.6387036782658406,0.5482598547972755,0.8091499055967983,0.8886350493791864,0.11456295996467278,0.8571746868413851,0.22097245560943318,t_enth
0.8295752366984835,0.6995129338829491,0.2380065860502823,0.030462543744374574,0.4235026320688536,0.6650389675271667,0.5889329163394307,0.6122541578593482,t_enth
0.6226965999715207,0.6824026145884294,0.7933562669251121,0.2930299285728639,0.3735470087830395,0.07245053971458874,0.4192345589314837,0.16914085127523512,t_enth
0.6114423354720884,0.7853862029786566,0.34210320490637103,0.2913742714949377,0.16049704136913873,0.8568427684385745,0.6001327035738456,0.8812959068542388,t_enth
0.7397642970145262,0.6903551470892695,0.5165286803804474,0.8316151251358636,0.20639627843530484,0.6481830290198066,0.24647107249592562,0.6281388864389038,t_enth
0.8492987800014412,0.7904663805649913,0.7726926969052561,0.6934004751143947,0.6430218149647035,0.5365923158056947,0.021572916927538835,0.6415675351412523,t_enth
0.635173797449835,0.7592195021221998,0.8006307645070785,0.2598955242634611,0.6124330569006067,0.050598486913347424,0.017163833829025442,0.259480256890008,t_enth
0.6489883769044945,0.8327983162569904,0.49085736985044803,0.7902928026869256,0.6752334416987135,0.1176997991075023,0.3083120672376466,0.2747662424676277,t_enth
0.7688982484328153,0.9999999999999999,0.22922921205331068,0.09543084765930837,0.5302567463220258,0.8172856866578503,0.39473457629923825,0.3894604605663324,t_enth
0.8148614122327523,0.8089409335701496,0.10972671933717462,0.6257905769656079,0.33295345426810086,0.8519724388391846,0.7152931724018053,0.15561521041919377,t_enth
0.820626877940759,0.7598293745024136,0.6599755862065957,0.5119352044115008,0.34205842347797594,0.08710590477227473,0.03019819138697872,0.2634754639728327,t_enth
0.7277616839001675,0.7470397440598836,0.6601980599818444,0.2520237188529376,0.8961975425464803,0.20530142177785196,0.6995285046776548,0.7704163027724615,t_enth
0.6491717882573069,0.8703706602193315,0.30770252152407634,0.8988406441871928,0.2603617594405483,0.8232391777470266,0.32968546696588813,0.5944021336096575,t_enth
0.6159528168594838,0.7524697302702122,0.29040957256446714,0.7185831523195205,0.6678296054132293,0.8261506438930418,0.16910898730879048,0.7847094945559224,t_enth
0.7760214369191123,0.8726877101180661,0.37025109370022274,0.6410147387608468,0.3413170772283364,0.7109548849793236,0.3366243133508528,0.3099938193514668,t_enth
0.6279550606073193,0.7677968887249279,0.7387441028265127,0.16972110678378394,0.5515695140436846,0.5843094353747703,0.13483233680205067,0.4672332958893726,t_enth
0.6995690017818839,0.9115063078908952,0.7750270086718184,0.761534311199561,0.8225042811243075,0.6485491107111478,0.15301831905324784,0.854946511102432,t_enth
0.6950267808456674,0.8329389002321048,0.2450064705962272,0.11039255431049266,0.3080121670005762,0.05343238071869047,0.23837265272934818,0.2556569564026918,t_enth
0.6208614055063381,0.7947275811341564,0.8308608181621135,0.03058880113610876,0.9054288791531255,0.8655528574838958,0.3238796255055392,0.39497176261741906,t_enth
0.696317639236092,0.8820401779784905,0.5491352843225874,0.12332395924911288,0.8846668639355656,0.5785853985495591,0.6445854486369298,0.4238583710975977,t_enth
0.7852302469208318,0.8777649519576923,0.3389370111889558,0.2093306467170678,0.8802559587144786,0.13438686556136825,0.07824966127439906,0.41053038780671075,t_enth
0.7257719649656775,0.7953685904376494,0.39954807071223136,0.5114667358522776,0.36975980471629116,0.4445863434350418,0.33745057050349175,0.225770274742827,t_enth
0.7479204170515079,0.8756754898505626,0.20614302302153872,0.17423313020957973,0.6316324957770632,0.1170006199307802,0.7531129861621754,0.3847761022486261,t_enth
0.6235792836325562,0.6011448658783991,0.6420584016825683,0.7059605557079114,0.4934957938572414,0.5162346409545359,0.03149133493921912,0.16011188763395115,t_enth
0.5141985606314353,0.8722353608725171,0.044421435000621595,0.7121667962449206,0.30792882665853377,0.6342626542935605,0.5605211403136361,0.818327099250666,t_enth
0.81277793121577,0.7332384427403442,0.3456610827515171,0.15963830772298496,0.2059937698253972,0.17173370143804353,0.33399968218108217,0.6359622936294452,t_enth
0.7924989139623985,0.7124503899503621,0.07171567367698414,0.05013006196182061,0.8384877788655775,0.8990480641201615,0.4363623595469811,0.5152793477659321,t_enth
0.7548820082142205,0.9071304946980017,0.8171335606724067,0.36398461082903183,0.055272216072748605,0.8115347679730571,0.6671397470058237,0.026564612619582765,t_enth
0.6406249539166397,0.8803291107650034,0.35832361733768825,0.2985146668535499,0.6871855218444555,0.155845814884959,0.5266974881800779,0.07143784250210386,t_enth
0.9999999999999998,0.6624857383243213,0.07713781789856947,0.8587620306556876,0.4666899188122246,0.26526034746835486,0.5336950495108808,0.24637251426927917,t_enth
0.6542683624487046,0.8245974301840817,0.6584144412122523,0.3487299958695987,0.6454921763738919,0.32439177080519077,0.4930248511622055,0.7033753049815371,t_enth
0.6581594321590049,0.7641063042331218,0.500595835507046,0.2030278141119334,0.5733082515564433,0.06456504998412778,0.05734656050068372,0.09405916648492936,t_enth
0.6674990400967685,0.7950348644784341,0.7688271224628044,0.1941816677859709,0.7235719301420013,0.09012413110102396,0.5009712609805397,0.7282058042939026,t_enth
0.7473811390349763,0.8948576574879701,0.3842398644102362,0.8742786301218328,0.5345805416026433,0.17492967503318094,0.4811285883780431,0.22913758035478707,t_enth
0.7059061755480546,0.7855375859860287,0.4545864789362986,0.545156165768128,0.33624707764375,0.4822200013334519,0.6395686954599566,0.3585906752841477,t_enth
0.83766526031986,0.6263444267726641,0.2786280253397566,0.675279658108705,0.8158770298682807,0.2733107691955086,0.6979032745268152,0.8870891260979953,t_enth
0.6150727405855678,0.6526058692708416,0.4678445958898955,0.058927356010740096,0.14844842704806183,0.7145853306947915,0.6738659369825567,0.3341884492692737,t_enth
0.6988205066200764,0.7188204776826115,0.01833547548942488,0.7233439754909463,0.8117894211344995,0.5067276735319274,0.15319612656934103,0.402901457637072,t_enth
0.7354804950752792,0.7860951809455982,0.8742972322751885,0.41507323431271603,0.17800472320137245,0.6668811372573181,0.8213903609881018,0.026807068417267304,t_enth
0.7684631874209937,0.6460616231114834,0.8251086502998788,0.5790019903154727,0.410407329864033,0.2936561371388137,0.6516019030846683,0.04855659141202974,t_enth
0.6397401641646101,0.8124132202347016,0.16183237952359783,0.6240643530402249,0.2083540450532966,0.7629908300096319,0.39978875782987455,0.26749273624462494,t_enth
0.7498486459414244,0.7331570826732031,0.35123948679588163,0.811205640755998,0.772730603059654,0.25861265807445155,0.30770328462934354,0.3620437638084155,t_enth
0.8345822611220032,0.8707859388940387,0.5086967396794668,0.6682852628659354,0.20035126269632333,0.3686119499236731,0.5744807766175505,0.24328720988162097,t_enth
0.8348015314316379,0.7538610169639449,0.5269425347042169,0.5173151763810782,0.6684638284850325,0.14341458532998916,0.25176765519445443,0.027286909302126537,t_enth
0.8081412700356548,0.8174467944081354,0.5781660227789821,0.09949272949611714,0.8472566730084903,0.12605940566192828,0.6560830895328587,0.00037358410863086997,t_enth
0.671591359237976,0.6647166572738685,0.27469807953588415,0.06347815467263146,0.22736574767524215,0.018423691187198846,0.12730976178659847,0.11418299934849253,t_enth
0.6875166659675227,0.7638395409360696,0.20088583647792888,0.5061388043756233,0.4212638701322863,0.3295560292667422,0.5905229110545278,0.24395580629988245,t_enth
0.6421648372495996,0.9785845390081915,0.005648146885398078,0.773238315333298,0.8912513141229171,0.70910656917032,0.7496722719566238,0.9069818983972606,t_enth
0.7096083102239436,0.7264652349232079,0.09983136871625269,0.001164097418543375,0.2247877355305844,0.2960486488769225,0.3385408938885566,0.7538045640379396,t_enth
0.7687491892735018,0.6486823850531851,0.5923928074072318,0.7516891705963376,0.44712994489959595,0.721730897041149,0.06468697883761583,0.4810538978311726,t_enth
0.6297845524432135,0.7153902857037859,0.38754895562877356,0.9303974311537746,0.3619844736047514,0.1014466309818421,0.4379528263175424,0.1738886084403835,t_enth
0.6737093157091407,0.7412344168613376,0.6172021430541954,0.8511244261489488,0.31428655210080436,0.08105388374528046,0.862063284539667,0.3908122783541837,t_enth
0.6408250003364377,0.6446927649075735,0.033864949835225984,0.621260404763876,0.5823893572742567,0.4840947628275744,0.1587719745940125,0.7954350950372785,t_enth
0.8706193875832603,0.973971616865998,0.517411616187337,0.41888699807399576,0.8724555505455369,0.0,0.5437724830209596,0.06723646015853968,t_enth
0.8177231884807028,0.7017881634421309,0.16925054720625515,0.6065772543344337,0.08468367962107567,0.14067468518775336,0.4203146062721277,0.07738635679103537,t_enth
0.6490995494490099,0.7320780851887341,0.4830234887020573,0.40786710818254657,0.5722369924394344,0.3038024089057469,0.7079528930733796,0.8875003340280703,t_enth
0.7723803866683066,0.8030137257191775,0.057212816422157996,0.07899918180593328,0.7982901220011278,0.12406417628021536,0.5671569445117455,0.24248797042800357,t_enth
0.7052599773834243,0.8195960520733158,0.8047093585412836,0.21559686469951708,0.4280164134470022,0.6803787127401362,0.3528753771215767,0.17942986895131274,t_enth
0.8111641568467011,0.8650644440926649,0.3874282591812904,0.4819894961775155,0.45582807350304,0.2687974080039172,0.28351707442487256,0.7240037401749465,t_enth
0.7156639117613718,0.8265949838645247,0.6746359331610269,0.8491107937286878,0.32132819350038755,0.21898457733783178,0.7018582971117161,0.34681650114028806,t_enth
0.6736507323054205,0.7948023813455536,0.8063668488236204,0.13073340041648412,0.5963972099206186,0.4115821194855614,0.31329109357559315,0.3500430677699169,t_enth
0.6254450273730465,0.6556886121108064,0.7512084022898716,0.3324308005853941,0.06043626377503374,0.6791773918868799,0.3481624546855052,0.04788809112944685,t_enth
0.8077768681663213,0.8017558163028663,0.19584677503564907,0.827566278794908,0.5291396233605561,0.2693195880502076,0.2527977986716543,0.8853000514440519,t_enth
0.7940321654945839,0.566614620059954,0.04726874503505403,0.5077794364869026,0.7646174237217425,0.6903210941861222,0.2498889486576962,0.34711405417199653,t_enth
0.74454710656837,0.9219603607046055,0.7272193659759238,0.460572422872357,0.21570239832560806,0.23637018783139935,0.6798421043551011,0.7134462241943599,t_enth
0.6862765243222091,0.8149110493095969,0.539948047895561,0.827889666838008,0.061979746860367606,0.3834550274607526,0.8543604085772771,0.6571564891966444,t_enth
0.8428664388427529,0.8735198750424665,0.3313645198712386,0.5133972759880256,0.29736385704673013,0.457523025782474,0.5348472744957327,0.8226147131785749,t_enth
0.7766220807936455,0.8451828444671869,0.7121065333747119,0.48776128362989746,0.5125128660495525,0.34698363802174276,0.2783005015465131,0.06190931898701977,t_enth
0.9136007953193402,0.7389656009801049,0.12865842628290883,0.26381201522858433,0.514805597924964,0.4052814554617812,0.8299279802440335,0.7726070160633556,t_enth
0.9793022099722073,0.7846328983227533,0.06617831225107587,0.029185236270144462,0.10820463360389128,0.10444579272136775,0.6748458395710791,0.6718911921353288,t_enth
0.5955476799911277,0.6775341683003626,0.11169544234403522,0.9067690563785005,0.25129217281529237,0.580078953664593,0.564376339414814,0.22824049755037856,t_enth
0.6973708983512814,0.6171830266780626,0.7257844384084442,0.41765744585722925,0.707143915023808,0.8290474674894046,0.7558202876291659,0.00816680374795685,t_enth
0.7173403512556601,0.645254139645702,0.49063895821440706,0.6280302100054357,0.72453740768675,0.4655222623952325,0.30698439657986565,0.3084799961235121,t_enth
0.7528211083709881,0.7853664549711378,0.1772756047958437,0.24957212502993506,0.6498816555074669,0.3274897306116741,0.014245635971729618,0.7124968479400475,t_enth
0.8325200093368705,0.7892445683294125,0.4642190228976919,0.4680733672675501,0.542720260952946,0.10645235857952479,0.6818892620078241,0.8207419274554778,t_enth
0.7841376124336107,0.696967575959269,0.32408375338612305,0.36193742782901484,0.12325631215455919,0.06894993759504989,0.5355129785265724,0.5814979014705162,t_enth
0.7257790395944728,0.9096895169675777,0.8745464651092727,0.09123064606991227,0.33260003273872835,0.10134131353627565,0.05406632980185862,0.8688460396048395,t_enth
0.8094544602398778,0.9352251373341146,0.25520462954795653,0.3466681226875164,0.5831234484279433,0.5674951331950806,0.66062598272027,0.15776900514716755,t_enth
0.853492839556236,0.8531958654596166,0.39736059254997824,0.15508595037735612,0.2131489488573081,0.40128294666238645,0.6176337280085321,0.5001606803547403,t_enth
0.8457466822009398,0.6137551935972766,0.24766876236662008,0.2676127930885824,0.44189740154494,0.4591347799130789,0.35078898331398634,0.7310989967069391,t_enth
0.7990965376929693,0.921419349857931,0.7400584589591274,0.8483407130925953,0.4058284107744409,0.6410971719348112,0.3050554912997489,0.1018931091245569,t_enth
0.6997382668681905,0.7343562423597381,0.2845123684228311,0.5403829797169966,0.10494964289089186,0.8689689633036479,0.2266738390240793,0.06836644403319117,t_enth
0.7368220215294655,0.7669227594545438,0.7391427874518494,0.8007311122687067,0.7179523797379856,0.2868337985264374,0.04936140098437968,0.3903646584867403,t_enth
0.8203526495860153,0.8726637726991943,0.6431966904469117,0.8229278249305395,0.892396937563358,0.2547988484978669,0.591715190159416,0.2624331268162983,t_enth
